Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Year,Month,Day,Month_Name,Year_Month,Transaction_Type,Abs_Price,Refund_Amount,Sales_Amount
T57587,2022-03-14,C4917,Tablet,9.0,-754.5380752103322,Credit card,completed,2022,3,14,March,2022-03,Refund/Reversal,754.5380752103322,754.5380752103322,0.0
T57590,2022-06-28,C1437,Headphones,768.0,977.4111460102748,Paypal,completed,2022,6,28,June,2022-06,Sale,977.4111460102748,0.0,977.4111460102748
T57601,2023-07-31,C4294,Laptop,493.0,-111.11857193600554,Pay pal,pending,2023,7,31,July,2023-07,Refund/Reversal,111.11857193600554,111.11857193600554,0.0
T57605,2020-02-19,C1427,Coffee Machine,100.0,-183.1522324745229,Cash,failed,2020,2,19,February,2020-02,Refund/Reversal,183.1522324745229,183.1522324745229,0.0
T57630,2020-03-26,C3854,Laptop,384.0,-170.6588412794341,Paypal,completed,2020,3,26,March,2020-03,Refund/Reversal,170.6588412794341,170.6588412794341,0.0
T57633,2020-12-30,C3538,Laptop,2.0,402.17633408505367,Credit card,completed,2020,12,30,December,2020-12,Sale,402.17633408505367,0.0,402.17633408505367
T57640,2023-10-02,C2187,Tablet,6.0,-373.41212906336455,Paypal,completed,2023,10,2,October,2023-10,Refund/Reversal,373.41212906336455,373.41212906336455,0.0
T57650,2023-02-26,C1185,Laptop,4.0,-448.0294456451612,Cash,completed,2023,2,26,February,2023-02,Refund/Reversal,448.0294456451612,448.0294456451612,0.0
T57656,2023-12-23,C4583,Coffee Machine,1.0,897.6405232140652,Pay pal,failed,2023,12,23,December,2023-12,Sale,897.6405232140652,0.0,897.6405232140652
T57666,2023-09-02,C2170,Coffee Machine,996.0,270.0631582991218,Credit card,pending,2023,9,2,September,2023-09,Sale,270.0631582991218,0.0,270.0631582991218
T57668,2023-03-09,C2531,Headphones,6.0,612.08,Cash,completed,2023,3,9,March,2023-03,Sale,612.08,0.0,612.08
T57676,2024-06-21,C2877,Smartphone,796.0,58.07,Pay pal,completed,2024,6,21,June,2024-06,Sale,58.07,0.0,58.07
T57690,2024-07-03,C1672,Smartphone,6.0,-608.2786377312223,Creditcard,completed,2024,7,3,July,2024-07,Refund/Reversal,608.2786377312223,608.2786377312223,0.0
T57704,2020-04-23,C2940,Smartphone,1.0,-415.9343684879676,Paypal,completed,2020,4,23,April,2020-04,Refund/Reversal,415.9343684879676,415.9343684879676,0.0
T57707,2023-12-29,C2206,Coffee Machine,2.0,943.9946487992984,Credit card,completed,2023,12,29,December,2023-12,Sale,943.9946487992984,0.0,943.9946487992984
T57714,2022-12-30,C2626,Smartphone,9.0,798.3748719019492,Credit card,pending,2022,12,30,December,2022-12,Sale,798.3748719019492,0.0,798.3748719019492
T57716,2024-01-03,C4177,Headphones,2.0,208.7514345642435,Cash,completed,2024,1,3,January,2024-01,Sale,208.7514345642435,0.0,208.7514345642435
T57721,2024-11-13,C1774,Coffee Machine,321.0,-905.2521803520324,Paypal,pending,2024,11,13,November,2024-11,Refund/Reversal,905.2521803520324,905.2521803520324,0.0
T57729,2022-03-30,C1056,Laptop,9.0,-682.1489387959675,Credit card,completed,2022,3,30,March,2022-03,Refund/Reversal,682.1489387959675,682.1489387959675,0.0
T57735,2021-02-09,C3567,Smartphone,3.0,-648.810350609408,Creditcard,completed,2021,2,9,February,2021-02,Refund/Reversal,648.810350609408,648.810350609408,0.0
T57736,2022-05-23,C2502,Headphones,8.0,85.0417219415877,Creditcard,completed,2022,5,23,May,2022-05,Sale,85.0417219415877,0.0,85.0417219415877
T57743,2023-12-13,C3456,Tablet,8.0,-141.45473564585575,Paypal,completed,2023,12,13,December,2023-12,Refund/Reversal,141.45473564585575,141.45473564585575,0.0
T57751,2023-02-17,C402,Headphones,1.0,-947.991345167138,Credit card,completed,2023,2,17,February,2023-02,Refund/Reversal,947.991345167138,947.991345167138,0.0
T57753,2022-05-01,C1385,Smartphone,5.0,119.42560208529412,Paypal,pending,2022,5,1,May,2022-05,Sale,119.42560208529412,0.0,119.42560208529412
T57755,2024-07-05,C821,Tablet,619.0,896.0396062278376,Creditcard,completed,2024,7,5,July,2024-07,Sale,896.0396062278376,0.0,896.0396062278376
T57757,2024-01-18,C2779,Laptop,7.0,889.27,Credit card,completed,2024,1,18,January,2024-01,Sale,889.27,0.0,889.27
T57759,2023-09-05,C1909,Tablet,608.0,414.89,Cash,completed,2023,9,5,September,2023-09,Sale,414.89,0.0,414.89
T57766,2022-05-02,C1550,Headphones,5.0,-760.3439887422793,Paypal,completed,2022,5,2,May,2022-05,Refund/Reversal,760.3439887422793,760.3439887422793,0.0
T57782,2023-05-29,C4273,Smartphone,4.0,285.03478042148595,Creditcard,pending,2023,5,29,May,2023-05,Sale,285.03478042148595,0.0,285.03478042148595
T57791,2024-08-19,C641,Laptop,960.0,345.7949616306137,Pay pal,completed,2024,8,19,August,2024-08,Sale,345.7949616306137,0.0,345.7949616306137
T57793,2020-05-26,C1603,Smartphone,7.0,550.7768299530716,Credit card,completed,2020,5,26,May,2020-05,Sale,550.7768299530716,0.0,550.7768299530716
T57798,2022-01-19,C4894,Smartphone,1.0,-140.33,Credit card,completed,2022,1,19,January,2022-01,Refund/Reversal,140.33,140.33,0.0
T57809,2022-08-05,C2985,Headphones,5.0,192.0,Pay pal,completed,2022,8,5,August,2022-08,Sale,192.0,0.0,192.0
T57812,2025-01-01,C1521,Smartphone,206.0,874.9900774004548,Paypal,failed,2025,1,1,January,2025-01,Sale,874.9900774004548,0.0,874.9900774004548
T57815,2023-11-23,C629,Smartphone,653.0,-895.49,Pay pal,completed,2023,11,23,November,2023-11,Refund/Reversal,895.49,895.49,0.0
T57817,2024-07-23,C634,Tablet,646.0,-403.68,Paypal,failed,2024,7,23,July,2024-07,Refund/Reversal,403.68,403.68,0.0
T57821,2021-02-21,C4120,Smartphone,3.0,-141.94419264084024,Cash,completed,2021,2,21,February,2021-02,Refund/Reversal,141.94419264084024,141.94419264084024,0.0
T57824,2023-03-19,C4395,Laptop,10.0,417.2716847381118,Paypal,completed,2023,3,19,March,2023-03,Sale,417.2716847381118,0.0,417.2716847381118
T57825,2022-05-10,C4612,Coffee Machine,10.0,262.2640702290348,Creditcard,pending,2022,5,10,May,2022-05,Sale,262.2640702290348,0.0,262.2640702290348
T57832,2023-10-23,C2397,Laptop,7.0,621.0073324043053,Pay pal,completed,2023,10,23,October,2023-10,Sale,621.0073324043053,0.0,621.0073324043053
T57838,2023-06-21,C1149,Coffee Machine,2.0,-854.6597113423601,Paypal,completed,2023,6,21,June,2023-06,Refund/Reversal,854.6597113423601,854.6597113423601,0.0
T57839,2023-01-25,C2166,Coffee Machine,6.0,-466.3687559035108,Credit card,completed,2023,1,25,January,2023-01,Refund/Reversal,466.3687559035108,466.3687559035108,0.0
T57852,2023-10-31,C1228,Tablet,588.0,861.6127394051671,Pay pal,completed,2023,10,31,October,2023-10,Sale,861.6127394051671,0.0,861.6127394051671
T57856,2023-10-24,C2097,Smartphone,4.0,-731.8893881325748,Pay pal,completed,2023,10,24,October,2023-10,Refund/Reversal,731.8893881325748,731.8893881325748,0.0
T57857,2021-06-05,C353,Smartphone,3.0,-982.9233379453837,Paypal,failed,2021,6,5,June,2021-06,Refund/Reversal,982.9233379453837,982.9233379453837,0.0
T57860,2021-11-18,C3635,Headphones,2.0,-537.31,Pay pal,completed,2021,11,18,November,2021-11,Refund/Reversal,537.31,537.31,0.0
T57862,2021-03-11,C2766,Headphones,1.0,-994.2069762998602,Creditcard,failed,2021,3,11,March,2021-03,Refund/Reversal,994.2069762998602,994.2069762998602,0.0
T57868,2022-11-20,C2029,Headphones,9.0,304.56868559830764,Credit card,pending,2022,11,20,November,2022-11,Sale,304.56868559830764,0.0,304.56868559830764
T13795,2021-04-29,C1552,Coffee Machine,736.0,681.759266778208,Paypal,completed,2021,4,29,April,2021-04,Sale,681.759266778208,0.0,681.759266778208
T57874,2021-04-11,C3979,Coffee Machine,7.0,648.5532071600966,Cash,completed,2021,4,11,April,2021-04,Sale,648.5532071600966,0.0,648.5532071600966
T57875,2022-12-17,C3829,Tablet,657.0,557.5374703950029,Paypal,completed,2022,12,17,December,2022-12,Sale,557.5374703950029,0.0,557.5374703950029
T57879,2024-12-13,C4854,Smartphone,10.0,-827.1351822184894,Credit card,completed,2024,12,13,December,2024-12,Refund/Reversal,827.1351822184894,827.1351822184894,0.0
T57883,2024-04-18,C1083,Laptop,1.0,-737.474354838906,Credit card,failed,2024,4,18,April,2024-04,Refund/Reversal,737.474354838906,737.474354838906,0.0
T57889,2022-07-13,C3810,Coffee Machine,8.0,-540.2402076755494,Pay pal,failed,2022,7,13,July,2022-07,Refund/Reversal,540.2402076755494,540.2402076755494,0.0
T57897,2020-01-25,C1418,Headphones,8.0,948.5733270028225,Paypal,pending,2020,1,25,January,2020-01,Sale,948.5733270028225,0.0,948.5733270028225
T57900,2024-12-08,C4375,Smartphone,9.0,-740.5117848849684,Paypal,completed,2024,12,8,December,2024-12,Refund/Reversal,740.5117848849684,740.5117848849684,0.0
T57901,2022-07-17,C2422,Laptop,441.0,848.1241685393524,Paypal,pending,2022,7,17,July,2022-07,Sale,848.1241685393524,0.0,848.1241685393524
T57903,2023-09-24,C629,Laptop,2.0,684.9945545002856,Credit card,pending,2023,9,24,September,2023-09,Sale,684.9945545002856,0.0,684.9945545002856
T57909,2021-03-28,C3178,Tablet,741.0,206.4954140280958,Credit card,pending,2021,3,28,March,2021-03,Sale,206.4954140280958,0.0,206.4954140280958
T57912,2023-07-05,C1374,Laptop,1.0,-487.4064532824707,Pay pal,completed,2023,7,5,July,2023-07,Refund/Reversal,487.4064532824707,487.4064532824707,0.0
T57915,2021-02-17,C4206,Laptop,887.0,-731.8291521344695,Credit card,completed,2021,2,17,February,2021-02,Refund/Reversal,731.8291521344695,731.8291521344695,0.0
T57918,2022-01-17,C3484,Headphones,568.0,-293.85780022916697,Cash,pending,2022,1,17,January,2022-01,Refund/Reversal,293.85780022916697,293.85780022916697,0.0
T57920,2024-05-05,C3224,Tablet,8.0,-277.63980033627,Paypal,completed,2024,5,5,May,2024-05,Refund/Reversal,277.63980033627,277.63980033627,0.0
T57921,2020-01-21,C3923,Smartphone,7.0,541.5985492654212,Paypal,completed,2020,1,21,January,2020-01,Sale,541.5985492654212,0.0,541.5985492654212
T57924,2024-09-09,C2045,Laptop,1.0,-165.21,Cash,completed,2024,9,9,September,2024-09,Refund/Reversal,165.21,165.21,0.0
T57925,2022-08-17,C2388,Tablet,7.0,770.9423699981342,Credit card,pending,2022,8,17,August,2022-08,Sale,770.9423699981342,0.0,770.9423699981342
T57928,2023-06-03,C3229,Coffee Machine,664.0,-700.06,Cash,completed,2023,6,3,June,2023-06,Refund/Reversal,700.06,700.06,0.0
T57930,2021-05-14,C4916,Coffee Machine,4.0,-259.2594286834868,Pay pal,completed,2021,5,14,May,2021-05,Refund/Reversal,259.2594286834868,259.2594286834868,0.0
T57934,2022-12-22,C2959,Smartphone,4.0,844.07,Creditcard,pending,2022,12,22,December,2022-12,Sale,844.07,0.0,844.07
T57935,2020-08-28,C3158,Tablet,399.0,-380.9012045408457,Credit card,completed,2020,8,28,August,2020-08,Refund/Reversal,380.9012045408457,380.9012045408457,0.0
T57943,2024-11-11,C1583,Laptop,251.0,535.3383955685086,Paypal,completed,2024,11,11,November,2024-11,Sale,535.3383955685086,0.0,535.3383955685086
T57945,2021-02-12,C1553,Laptop,155.0,438.85626791782033,Paypal,pending,2021,2,12,February,2021-02,Sale,438.85626791782033,0.0,438.85626791782033
T57957,2023-09-14,C1994,Coffee Machine,114.0,-821.1053344573929,Credit card,completed,2023,9,14,September,2023-09,Refund/Reversal,821.1053344573929,821.1053344573929,0.0
T57959,2021-01-15,C2283,Smartphone,9.0,493.3,Cash,completed,2021,1,15,January,2021-01,Sale,493.3,0.0,493.3
T57960,2021-02-09,C4796,Coffee Machine,622.0,-759.79,Paypal,failed,2021,2,9,February,2021-02,Refund/Reversal,759.79,759.79,0.0
T57961,2022-12-28,C4851,Smartphone,823.0,-330.08735409811834,Creditcard,completed,2022,12,28,December,2022-12,Refund/Reversal,330.08735409811834,330.08735409811834,0.0
T57964,2024-10-30,C4289,Smartphone,263.0,-532.9531308541327,Pay pal,pending,2024,10,30,October,2024-10,Refund/Reversal,532.9531308541327,532.9531308541327,0.0
T79098,2020-02-09,C281,Laptop,339.0,400.4822372631421,Creditcard,completed,2020,2,9,February,2020-02,Sale,400.4822372631421,0.0,400.4822372631421
T57970,2022-07-25,C1294,Coffee Machine,4.0,-269.3233228038174,Paypal,completed,2022,7,25,July,2022-07,Refund/Reversal,269.3233228038174,269.3233228038174,0.0
T57979,2021-05-04,C2498,Headphones,202.0,-384.07033404922777,Creditcard,completed,2021,5,4,May,2021-05,Refund/Reversal,384.07033404922777,384.07033404922777,0.0
T57982,2021-12-09,C4967,Headphones,7.0,-908.3591530301794,Credit card,completed,2021,12,9,December,2021-12,Refund/Reversal,908.3591530301794,908.3591530301794,0.0
T57994,2020-05-05,C979,Laptop,7.0,963.1689291071992,Paypal,failed,2020,5,5,May,2020-05,Sale,963.1689291071992,0.0,963.1689291071992
T58011,2024-09-06,C393,Tablet,624.0,944.5337911905486,Credit card,completed,2024,9,6,September,2024-09,Sale,944.5337911905486,0.0,944.5337911905486
T58015,2023-07-08,C2168,Headphones,1.0,-410.6541503890962,Cash,completed,2023,7,8,July,2023-07,Refund/Reversal,410.6541503890962,410.6541503890962,0.0
T58017,2024-11-11,C2395,Tablet,7.0,-928.82,Cash,completed,2024,11,11,November,2024-11,Refund/Reversal,928.82,928.82,0.0
T58019,2020-01-29,C3961,Headphones,3.0,157.9397809382098,Paypal,pending,2020,1,29,January,2020-01,Sale,157.9397809382098,0.0,157.9397809382098
T58022,2023-05-15,C1204,Laptop,9.0,730.1862796629321,Creditcard,completed,2023,5,15,May,2023-05,Sale,730.1862796629321,0.0,730.1862796629321
T58023,2021-06-06,C3454,Tablet,3.0,731.3087018989137,Paypal,completed,2021,6,6,June,2021-06,Sale,731.3087018989137,0.0,731.3087018989137
T58029,2020-02-15,C198,Headphones,236.0,455.5816326377989,Paypal,completed,2020,2,15,February,2020-02,Sale,455.5816326377989,0.0,455.5816326377989
T58041,2022-06-14,C1932,Coffee Machine,2.0,69.59118801124963,Creditcard,failed,2022,6,14,June,2022-06,Sale,69.59118801124963,0.0,69.59118801124963
T58043,2020-12-27,C4817,Coffee Machine,1.0,736.6225037111991,Credit card,completed,2020,12,27,December,2020-12,Sale,736.6225037111991,0.0,736.6225037111991
T58046,2023-09-16,C3563,Smartphone,121.0,541.0501942400144,Paypal,completed,2023,9,16,September,2023-09,Sale,541.0501942400144,0.0,541.0501942400144
T58066,2020-05-23,C2517,Headphones,551.0,392.3035845341636,Paypal,failed,2020,5,23,May,2020-05,Sale,392.3035845341636,0.0,392.3035845341636
T58069,2022-07-23,C2431,Smartphone,458.0,740.5982822340854,Creditcard,completed,2022,7,23,July,2022-07,Sale,740.5982822340854,0.0,740.5982822340854
T58071,2020-08-08,C2449,Laptop,870.0,-855.32,Creditcard,pending,2020,8,8,August,2020-08,Refund/Reversal,855.32,855.32,0.0
T58078,2022-11-30,C913,Tablet,137.0,-608.1712380587633,Creditcard,failed,2022,11,30,November,2022-11,Refund/Reversal,608.1712380587633,608.1712380587633,0.0
T58083,2024-01-10,C491,Coffee Machine,3.0,-551.989448281137,Paypal,completed,2024,1,10,January,2024-01,Refund/Reversal,551.989448281137,551.989448281137,0.0
T58089,2024-02-08,C4728,Smartphone,228.0,-254.9530101931797,Paypal,completed,2024,2,8,February,2024-02,Refund/Reversal,254.9530101931797,254.9530101931797,0.0
T58091,2021-09-29,C3318,Coffee Machine,552.0,-710.3744970637731,Paypal,completed,2021,9,29,September,2021-09,Refund/Reversal,710.3744970637731,710.3744970637731,0.0
T58093,2022-02-21,C2627,Coffee Machine,4.0,120.45575849733416,Credit card,pending,2022,2,21,February,2022-02,Sale,120.45575849733416,0.0,120.45575849733416
T58107,2024-06-04,C2467,Coffee Machine,1.0,-477.1552898743557,Cash,pending,2024,6,4,June,2024-06,Refund/Reversal,477.1552898743557,477.1552898743557,0.0
T58117,2023-09-25,C3788,Tablet,4.0,-398.1667953219613,Paypal,completed,2023,9,25,September,2023-09,Refund/Reversal,398.1667953219613,398.1667953219613,0.0
T58118,2022-10-18,C1153,Smartphone,3.0,-185.47279398552095,Pay pal,completed,2022,10,18,October,2022-10,Refund/Reversal,185.47279398552095,185.47279398552095,0.0
T58123,2021-08-28,C449,Smartphone,4.0,-462.5266342820188,Credit card,completed,2021,8,28,August,2021-08,Refund/Reversal,462.5266342820188,462.5266342820188,0.0
T58130,2024-01-23,C1228,Smartphone,2.0,-542.8276100917694,Credit card,completed,2024,1,23,January,2024-01,Refund/Reversal,542.8276100917694,542.8276100917694,0.0
T58132,2021-01-02,C1144,Headphones,852.0,-452.6209820540638,Credit card,completed,2021,1,2,January,2021-01,Refund/Reversal,452.6209820540638,452.6209820540638,0.0
T58133,2021-07-17,C4132,Coffee Machine,566.0,-585.2470398098579,Pay pal,completed,2021,7,17,July,2021-07,Refund/Reversal,585.2470398098579,585.2470398098579,0.0
T58135,2022-03-30,C880,Laptop,571.0,535.4696587397154,Creditcard,completed,2022,3,30,March,2022-03,Sale,535.4696587397154,0.0,535.4696587397154
T58140,2024-09-07,C1283,Coffee Machine,7.0,592.479787714278,Cash,completed,2024,9,7,September,2024-09,Sale,592.479787714278,0.0,592.479787714278
T58141,2024-09-08,C3580,Coffee Machine,469.0,65.21357938153744,Pay pal,completed,2024,9,8,September,2024-09,Sale,65.21357938153744,0.0,65.21357938153744
T58147,2021-12-19,C4670,Laptop,8.0,537.005718124811,Cash,completed,2021,12,19,December,2021-12,Sale,537.005718124811,0.0,537.005718124811
T58150,2024-10-21,C471,Smartphone,8.0,662.58,Paypal,completed,2024,10,21,October,2024-10,Sale,662.58,0.0,662.58
T58155,2021-11-27,C3087,Coffee Machine,412.0,152.07332431088474,Paypal,pending,2021,11,27,November,2021-11,Sale,152.07332431088474,0.0,152.07332431088474
T58163,2024-10-12,C3657,Smartphone,2.0,-636.9847591032635,Creditcard,completed,2024,10,12,October,2024-10,Refund/Reversal,636.9847591032635,636.9847591032635,0.0
T58168,2023-09-08,C3252,Headphones,1.0,-302.96639738173906,Cash,completed,2023,9,8,September,2023-09,Refund/Reversal,302.96639738173906,302.96639738173906,0.0
T58178,2024-05-23,C3575,Headphones,238.0,707.3532107019407,Credit card,failed,2024,5,23,May,2024-05,Sale,707.3532107019407,0.0,707.3532107019407
T58179,2025-01-29,C1459,Tablet,4.0,487.7411475506197,Paypal,pending,2025,1,29,January,2025-01,Sale,487.7411475506197,0.0,487.7411475506197
T58194,2025-01-17,C4374,Laptop,7.0,927.9994197303266,Credit card,pending,2025,1,17,January,2025-01,Sale,927.9994197303266,0.0,927.9994197303266
T58196,2021-01-31,C2132,Tablet,865.0,434.3997982181801,Credit card,completed,2021,1,31,January,2021-01,Sale,434.3997982181801,0.0,434.3997982181801
T58199,2022-12-29,C1837,Headphones,769.0,-269.4255568520691,Pay pal,completed,2022,12,29,December,2022-12,Refund/Reversal,269.4255568520691,269.4255568520691,0.0
T58203,2024-11-04,C2624,Laptop,224.0,-236.81637044727304,Cash,completed,2024,11,4,November,2024-11,Refund/Reversal,236.81637044727304,236.81637044727304,0.0
T58205,2024-12-26,C185,Smartphone,2.0,101.79401134783784,Pay pal,completed,2024,12,26,December,2024-12,Sale,101.79401134783784,0.0,101.79401134783784
T58213,2021-01-08,C194,Tablet,1.0,-911.5121140869036,Paypal,completed,2021,1,8,January,2021-01,Refund/Reversal,911.5121140869036,911.5121140869036,0.0
T58217,2021-06-28,C4863,Tablet,9.0,-781.3358630064203,Cash,completed,2021,6,28,June,2021-06,Refund/Reversal,781.3358630064203,781.3358630064203,0.0
T58225,2023-10-27,C1598,Coffee Machine,8.0,-54.0972925415648,Cash,pending,2023,10,27,October,2023-10,Refund/Reversal,54.0972925415648,54.0972925415648,0.0
T58229,2022-06-20,C1401,Laptop,692.0,139.68010663418977,Creditcard,completed,2022,6,20,June,2022-06,Sale,139.68010663418977,0.0,139.68010663418977
T58230,2020-08-14,C1439,Laptop,6.0,317.5017656608197,Paypal,completed,2020,8,14,August,2020-08,Sale,317.5017656608197,0.0,317.5017656608197
T58231,2024-01-25,C2872,Coffee Machine,9.0,520.8493387401068,Pay pal,completed,2024,1,25,January,2024-01,Sale,520.8493387401068,0.0,520.8493387401068
T58240,2024-03-24,C4614,Coffee Machine,1.0,-622.9460836582371,Creditcard,pending,2024,3,24,March,2024-03,Refund/Reversal,622.9460836582371,622.9460836582371,0.0
T58247,2022-10-21,C272,Laptop,7.0,-539.17,Paypal,completed,2022,10,21,October,2022-10,Refund/Reversal,539.17,539.17,0.0
T58249,2023-02-25,C4006,Smartphone,719.0,515.3324732457747,Paypal,completed,2023,2,25,February,2023-02,Sale,515.3324732457747,0.0,515.3324732457747
T58263,2025-01-09,C4468,Coffee Machine,2.0,518.981049917667,Paypal,failed,2025,1,9,January,2025-01,Sale,518.981049917667,0.0,518.981049917667
T58271,2022-01-04,C3043,Coffee Machine,302.0,469.41587308883146,Credit card,completed,2022,1,4,January,2022-01,Sale,469.41587308883146,0.0,469.41587308883146
T58281,2023-10-16,C3666,Headphones,6.0,-858.7910276880241,Pay pal,failed,2023,10,16,October,2023-10,Refund/Reversal,858.7910276880241,858.7910276880241,0.0
